"id","tid_not_to_be_used","airline","tag","tweet"
8071,512981365399515136,"American","lW?u8x48>Tha","Bad luck with public transportation this week. Both @AmericanAir flights on Monday and Thursday were delayed, and @Amtrak delayed today."
8102,512994631215099904,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir What is the best way to contact AK Air to discuss a charge on a cancelled flight?"
8156,513036539744763904,"United","lW?u8x48>Tha","@bigshotjason i have a choice to fly @United or @VirginAmerica.. the internet has never worked on Virgin so i'm torn! i just want non-scary."
8220,513074627988701184,"United","lW?u8x48>Tha","Beyond upset @united had to go and break up the airport party @StephAlexxx @Mike_togs #seeyaineurope _"
8317,513115805530062848,"SouthWest","lW?u8x48>Tha","woo! car is paid off, and now I'm figuring out which airline to fly to LA in November. Stuck between @united @Delta and @SouthwestAir"
8492,513313067204349952,"SouthWest","lW?u8x48>Tha","Never know who'll you see at #coastalcleanup @MyFoxTampaBay @SouthwestAir http://t.co/3gIhls0g5r"
8509,513332622014312448,"Delta","lW?u8x48>Tha","Major fail @DeltaAssist. Bunch of open seats available but refused to upgrade even with status because ""we don't do that for that leg"" sf&gt;ny"
8514,513335489710268416,"United","lW?u8x48>Tha","@united u ppl charge money when ticket prices go high nd do even exchange when prices go down and ur cust service ppl lie dat we get money"
8539,513351479743111168,"VirginAmerica","lW?u8x48>Tha","I missed my friend crystalaikin's birthday party last nite, but I'm flying @virginamerica this morn -__ http://t.co/EaHWN3UxO4"
8582,513389991083655168,"Delta","lW?u8x48>Tha","Delta Services in DR sucks! A 5 hr delay and a bad Service! @Delta @DeltaAssist"
8584,513391557291286528,"American","lW?u8x48>Tha","@lax2nrt @AmericanAir time and time again I see people having issues with American."
8627,513420692197752832,"American","lW?u8x48>Tha","@SharnaBurgess @AmericanAir Ugh Omigosh seriously? I hope u get them soon wtf "
8667,513453780655177728,"American","lW?u8x48>Tha","@SharnaBurgess @AmericanAir sorry to hear that sucks but u still have ur fans__"
8671,513459062462496768,"SouthWest","lW?u8x48>Tha",". @SouthwestAir JUST found that my bag will be delivered to me sometime in the next 5 (FIVE!) hrs. I fly home tomorrow at 11am. Never again!"
8744,513596985849688064,"American","lW?u8x48>Tha","@AmericanAir @makeshiftalisha Sharing her experience does nothing to solve her problem. What complete disregard for your customers' welbeing"
8750,513607971973398528,"United","lW?u8x48>Tha","Finishing my honeymoon 15hrs later with &lt;3hrs sleep bc @united thought it best that we bear the cost of their failed logistics. NO #LUV"
8755,513615653542965248,"American","lW?u8x48>Tha","Wait _ @AmericanAir told @makeshiftalisha that vouchers are given out by airport BUT the airport didn't fail her, #AmericanAirlines failed."
8819,513699394416541696,"United","lW?u8x48>Tha","@united never use this airline, their voucher system screw taxi's, hotels and food service, low ball you on food vouchers, my last flight"
8825,513707276541386752,"Delta","lW?u8x48>Tha","@JessMeuse @Delta @DeltaAssist @DeltaNewsroom ugh.  What the hell"
8881,513738291305529344,"SouthWest","lW?u8x48>Tha","@SouthwestAir ""We invented low fares..."" ahh what!? #didyouinventflyingtoo? #bullshit"
8954,513779620957933568,"SouthWest","lW?u8x48>Tha","I took this picture after walking in a @SouthwestAir flt during boarding. Needless 2 say, this plane has no wifi. http://t.co/YRJ1shmKj7"
8984,513793565550329856,"United","lW?u8x48>Tha","Flying @united for the first time and the lounge is awful! Sticking with @British_Airways in the future!"
9069,513824983567831040,"Delta","lW?u8x48>Tha","@DeltaAssist my flight is delayed and I am going to miss my connection. Unable to call because plane door is shut. Can you help me via DM?"
9072,513825347855716352,"United","lW?u8x48>Tha","No food vouchers until flight is delayed four hours???? Dang @United has me sitting waiting on a crew to arrive. Where is crew? Flt 665"
9114,513843564552675328,"SouthWest","lW?u8x48>Tha","@SouthwestAir the new commercial is terrible. FYI"
9135,513850342975758336,"American","lW?u8x48>Tha","Missed check bag time by 5 minutes, missed flight due to us not throwing away belongings. @AmericanAir #Fail #goingbacktosouthwest"
9199,513882008930750464,"American","lW?u8x48>Tha","After being stuck in the airport for 8 hours in KC, now stuck in the airport in Dallas because they can't find out luggage. @AmericanAir"
9273,514008504152367104,"United","lW?u8x48>Tha","@united second delayed/cancelled flight in 2 wks due 2 mech. issues. Missed important meetings both times. Unacceptable. DO NOT FLY UNITED."
9306,514044598180937728,"American","lW?u8x48>Tha","Just cancelled my flight on @AmericanAir to Denver this week. It was a lot less painful than I imagined! #ThanksAmerican"
9329,514060495775891456,"United","lW?u8x48>Tha","More than 50 hours since I've landed in Brazil and nothing of my luggage yet. I'll never fly @united again. 2 flights, 2 luggage losts."
9334,514064965507239936,"American","lW?u8x48>Tha","@AmericanAir #customerservice I'm on flight 2376 delayed out of Boston inbound to ORD. Need to hold connecting flight#4361 so I can make it."
9373,514091861783642112,"Delta","lW?u8x48>Tha","@DeltaAssist https://t.co/FP2v6t1N8p  Another example of ruined vacation caused by delta. Way to ruin my friends honeymoon"
9389,514101314783936512,"United","lW?u8x48>Tha","@AirwaysNews @iah @united I can't wait to see it. I did not realize it was already in service."
9392,514102290433994752,"United","lW?u8x48>Tha","I stupidly bought the cheapest plane ticket w/@united but it's 8 hrs of flying w/ no tv or food . How am I gonna entertain myself #imdumb"
9442,514128455735476224,"VirginAmerica","lW?u8x48>Tha","today I know true heartbreak, as I left my #iPad on my flight on @VirginAmerica. i feel like i've lost my best friend."
9495,514149556041158656,"VirginAmerica","lW?u8x48>Tha","@JetBlue Plan now is to switch to @VirginAmerica."
9528,514167636289404928,"United","lW?u8x48>Tha","Flight delayed again? Really? If I miss my connection again I refuse to fly @united ever again!!! Y'all need to get it together!"
9547,514174556488359936,"AlaskaAir","lW?u8x48>Tha","@TwinkleFactory @AlaskaAir @WestJet @united agreed, I'll happily never fly United if they don't give you a full refund."
9662,514213772341166080,"American","lW?u8x48>Tha","@americanair Are you getting reports of website payment probs? Screen stuck on ""loading"" when trying to select payment method for tix. IE11"
9687,514226035857326080,"American","lW?u8x48>Tha","@CaitlinRSchmidt @united they are the worst airline! And have combined with second worst @AmericanAir. Time to fly private!"
9729,514240138310737920,"American","lW?u8x48>Tha","@WeeklyChris @AmericanAir aww its OK I'll be upset n angry too"
9743,514241517020798976,"American","lW?u8x48>Tha","_@WeeklyChris: I'm sorry but I've had the worst experience with @AmericanAir so far  I just wanna go home_ weekly cris beggin for a handout"
9770,514250321959190528,"VirginAmerica","lW?u8x48>Tha","@WeeklyChris @Delta @JetBlue @VirginAmerica @AmericanAir stupid airlines. You have a god waiting to go home. HELP HIM!!!"
9783,514252548514254848,"American","lW?u8x48>Tha","@WeeklyChris @Delta @JetBlue @VirginAmerica @AmericanAir OMFGGG REALLY???? AGAIN U MISS YOUR FLIGHT??!! PLANES MAY HATE YOU!"
9800,514261601994948608,"United","lW?u8x48>Tha","I feel that @united is out to get me now. ANOTHER delayed flight that makes me miss something very important. #NeverFlyUnited"
9805,514269619553828864,"United","lW?u8x48>Tha","@united Where's the decency? Why not call ahead &amp; have connecting flight wait 5 minutes for late passengers due to YOUR mechanical issues?!"
9807,514273821004554240,"United","lW?u8x48>Tha","@jenoconnell @united That's terrible."
9882,514418503068024832,"American","lW?u8x48>Tha","@AmericanAir worst check in ever. No first class agent and mrs conners was beyond rude and denied my husband gate access w an infant."
9902,514431150530371584,"AlaskaAir","lW?u8x48>Tha","Thanks for the ridiculous #baggagefee @AlaskaAir My bag weigh was less than 50lbs &amp; was charged $25. Take note. #fyi http://t.co/rH6cX4mRLp"
9905,514432288507957248,"VirginAmerica","lW?u8x48>Tha","@alwaysunday @AmericanAir I had a terrible experience with them last week after a delightful @VirginAmerica trip. Never flying AA again."
9987,514494706030759936,"American","lW?u8x48>Tha","You are a disappointment  @AmericanAir"
10063,514545566999932928,"Delta","lW?u8x48>Tha","@DeltaAssist just tried upgrading to economy comfort thru mobile app, got error, now not available and stuck in exit row for red eye."
10090,514564674893795328,"United","lW?u8x48>Tha","@B31tf4c3 @united i never flew united however i will be on thursday.. I hope thats not the service to expect :/"
10092,514565654544785408,"Delta","lW?u8x48>Tha","wait, @DeltaAssist you want me to call an international number for help? Ok. I have already had bad treatment, I hope for better now."
10094,514566172579483648,"United","lW?u8x48>Tha","@AmericanAir and @united, if I miss my flight from Houston, you better have a car waiting to drive me to La. to my grandmother's funeral."
10110,514577731150184448,"JetBlue","lW?u8x48>Tha","Wow @AlaskaAir made a fuss and forced me to put my purse in my backpack. I should've stuck with @JetBlue as usual"
10140,514602368298913792,"American","lW?u8x48>Tha","@AmericanAir  Tonight I received the worst customer service I have ever experienced. I'll never fly AA again. Your vouchers are a ripoff."
10169,514630727615660032,"AlaskaAir","lW?u8x48>Tha","Not only did you fail to communicate where my luggage is, but you managed to be condescending when I asked. So disappointed. @AlaskaAir"
10238,514777795751575552,"SouthWest","lW?u8x48>Tha","@SouthwestAir &amp; it continues!!  Flight #458 to FLL delayed because a broken toilet.  Last 3 trips, delayed due to mechanical!  #Time2Switch"
10245,514782425642442752,"United","lW?u8x48>Tha","Should've flown on @virginamerican their flight to @sfo left on time our @united 302 is delayed 3 hours for ""weather"" http://t.co/vGugBK6Ze2"
10269,514803992854294528,"JetBlue","lW?u8x48>Tha","@JetBlue disappointed by the wait for a TSA pre . Why is the clear line not a precheck for TSA pre? Oh wait. It must be money! Last time 4u."
10314,514827106724089856,"SouthWest","lW?u8x48>Tha","Sitting delayed at BWI for 4.5 hours. @SouthwestAir says plane needed a part that HAD TO BE FLOWN IN. Are we getting a new flux capacitor?"
10316,514828533907353600,"United","lW?u8x48>Tha","@united Q400 to DEN, 737-800 to SEA then arrival @rainfurrest can't wait!"
10335,514837470291439616,"United","lW?u8x48>Tha","@united URGENT: almost certainly going to miss connection, business class ticket and desk man refusing to re route because tickets were"
10394,514872654466404352,"United","lW?u8x48>Tha","Just heard another consultant say ""@Delta and @united are the shit stains on the underwear that is the airline industry"" #Agreed #Assholes"
10524,514953964555890688,"Delta","lW?u8x48>Tha","@DeltaAssist I just filled a complaint. I can't wait to hear back!"
10547,514981850196873216,"American","lW?u8x48>Tha","@AmericanAir has ruined 4/6 of our last trips. This mistake cost us $2k. They upped their game to honeymoons.  #AmericanAirKilledMyHoneyMoon"
10554,514991611025948672,"United","lW?u8x48>Tha","@maggielang @united Maggie - you NEVER complain about anything; it must be REALLY bad!  Try flying @AlaskaAir next time - their Wi-Fi works!"
10630,515127230734024704,"JetBlue","lW?u8x48>Tha","@DunkinDonuts @JetBlue I would really like to go to New York, New York.  I've never been there and definitely want to visit the 911 memorial"
10755,515204540636102656,"American","lW?u8x48>Tha","@AmericanAir it was just upsetting that I spoke with a gate agent in Dallas, who was rebooking someone next to me with the same issue..."
10794,515228706705379328,"SouthWest","lW?u8x48>Tha","But wait, there's more. @AirCanada making it impossible to unsubscr. from their spam. @SouthwestAir new route please. http://t.co/BrExTldOFZ"
10833,515252887375847424,"Delta","lW?u8x48>Tha","@DeltaAssist No bags here in DTW."
10857,515266384541257728,"Delta","lW?u8x48>Tha","@DeltaAssist I seem to be missing my return flight miles on April 25th tix 006234511832. Please have a look."
10890,515283403617624064,"JetBlue","lW?u8x48>Tha","Delayed flights make me sad! Hoping I'm able to make our connecting flight I'm NY @JetBlue"
10905,515291732963909632,"United","lW?u8x48>Tha","@united Please explain why no notification earlier in day that 6491 would be delayed? A/C left SFO 2hr late this am and every leg after."
10938,515314481459920896,"American","lW?u8x48>Tha","Waiting for yet another gate and ground crew at DFW!!! @AmericanAir"
10962,515331211376336896,"United","lW?u8x48>Tha","@theCyrildotcom @united United is junk. Too bad Continental wasn't the lead on the merger. You can definitely tell a difference."
10980,515349558990082048,"United","lW?u8x48>Tha","@united better not plan on departing flight 218 from Honolulu till we get there! Not my fault the @BlueAngels screwed everyone over arriving"
11035,515473172293226496,"SouthWest","lW?u8x48>Tha","Just sitting here on the runway at the wrong airport. Can I have more peanuts while I'm waiting, @SouthwestAir?"
11040,515475208891682816,"American","lW?u8x48>Tha","@AmericanAir Flight change means I miss connection and 30 min wait to talk to cust serv. really????"
11134,515498733191315456,"SouthWest","lW?u8x48>Tha","@SouthwestAir - Traveling on Flight 889 2 MDW today.  Any word on flights arriving 2 MDW later today? I heard SWA flights cancelled til noon"
